PDB_ID,Canonical SMILES
3fat,[O-]C(=O)[C@H](Cc1c(C)o[nH]c1=O)[NH3+]
3fbr,O=C(N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)[O-])C)C)C)C)CNC(=O)CNC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)C
3fc1,Fc1ccc(c(c1)F)Sc1ccc2n(n1)cnc(=O)c2c1c(Cl)cccc1Cl
3fc2,CC[C@H]1N(C(C)C)c2nc(ncc2N(C1=O)C)Nc1ccc(cc1OC)C(=O)N[C@@H]1CC[C@H](CC1)[N@@]1CC[N@H+](CC1)CC1CC1
3fc8,COC(=O)CCNC(=O)c1cc(cc(c1[O-])I)c1ccc(cc1F)F
3fcb,[O-]C(=O)CCNC(=O)c1cc(cc(c1O)I)c1ccc(cc1F)F
3fcf,O=c1cc(/C=N/OCCO/N=C/c2cccc(c2)C(=O)[O-])[nH]c(=O)[nH]1
3fci,O=c1[nH]c(=O)[nH]c(c1)C[NH2+]CCCO/N=C/c1cccc(c1)C(=O)[O-]
3fck,O=c1cc(/C=N/OCCC[NH2+]Cc2cccc(c2)C(=O)[O-])[nH]c(=O)[nH]1
3fcl,O=c1[nH]c(=O)[nH]c(c1)C[NH2+]CCCC[NH2+]Cc1cccc(c1)C(=O)[O-]
3fcq,CC(=O)Oc1c(C)cccc1C(=O)[O-]
3fdm,[NH3+]CCCC[C@@H](C(=O)N[C@H](CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CCC[NH+]=C(N)N)CC(=O)N)Cc1ccccc1)C)CC(=O)[O-])CC(C)C)NC(=O)[C@H]1CCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@H]1CCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@H]1CCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@H]1C[NH2+]C[C@@H]1[NH3+])C)CCC[NH+]=C(N)N)CC(C)C
3fdn,COc1ccc(cc1)/C=N/Nc1n[nH]c(c1C(=O)Nc1cccc(c1)NC(=O)C)C
3fdt,OC[C@@H](C(=O)[O-])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]([C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])C)CCCNC(=[NH2+])N)C)CCC(=O)N)C)C)CCCC[N+](C)(C)C
3fe7,CSCC[C@@H](C(=O)NC(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC1(CC1)C(=O)N[C@H](C(=O)N)CC(C)C)CCC(=O)[O-])Cc1c[nH]c2c1cccc2)Cc1ccc(cc1)CP(=O)([O-])[O-])(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)C
3fea,CSCC[C@@H](C(=O)NC(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)NC1(CC1)C(=O)N[C@H](C(=O)N)CC(C)C)CCC(=O)[O-])Cc1c[nH]c2c1ccc(c2)Cl)Cc1ccc(cc1)CP(=O)([O-])[O-])(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)C
3fed,[O-]C(=O)CC[C@@H](C(=O)[O-])C[P@@](=O)(CC[C@@H](C(=O)[O-])[NH3+])[O-]
3fee,[O-]C(=O)[C@H](Cn1oc(=O)[nH]c1=O)[NH3+]
3feg,O=C(c1ccc(cc1)c1ccc(cc1)[C@]1(O)OCC[N+](C1)(C)C)C[N+](CCOP(=O)([O-])[O-])(C)C
3fei,CCO[C@H](C(=O)[O-])Cc1ccc(cc1C)OCc1csc(n1)c1ccc(cc1)Cl
3fej,CCO[C@H](C(=O)[O-])Cc1ccc(cc1C)OCc1csc(n1)c1ccc(cc1)Cl
3ff3,[O-]C(=O)CC[C@@H](C(=O)[O-])[NH3+]
3ff6,O=C([C@@H]1CCC[N@H+](C1)C1CCN(CC1)C(=O)c1c2ccccc2cc2c1cccc2)N1CCOCC1
3ffg,O=c1[nH]nc([nH]1)c1cccc(c1)n1nc(c2c1C(=O)N(CC2)c1ccc(cc1)c1ccccc1C[N@@H+]1CC[C@H](C1)O)C(F)(F)F
3ffp,NS(=O)(=O)c1ccc2c(c1)nc([nH]2)c1cscn1
3ffu,O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(OP(=O)([O-])[O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1[nH+]c(N)[nH]c2=O
3fgc,O=c1[nH]c(=O)c2-c(n1)n(C[C@@H]([C@@H]([C@@H](COP(=O)([O-])[O-])O)O)O)c1c(n2)cc(c(c1)C)C
3fh5,c1ccc(cc1)Cc1ccc(cc1)OC[C@@H]1[NH2+]CCC1
3fh7,[O-]C(=O)CCC[N@H+]1CCC[C@H]1COc1ccc(cc1)Oc1ccc(cc1)Cl
3fh8,c1ccc(cc1)Cc1ccc(cc1)OCC[NH+]1CCCC1
3fhb,Nc1cccc(c1)C(=O)[O-]
3fhe,[O-]C(=O)CC[N@H+](CCCOc1ccc(cc1)Cc1ccccc1)C
3fhr,O=C1NCCc2c1cc([nH]2)c1ccnc(c1)c1cnc2c(c1)cccc2
3fi2,COc1cc(NC(=O)c2cccc(c2)N2[NH2+]C[C@H](C2)NC(=O)Nc2ccccc2)cc(c1OC)OC
3fi3,COc1cc(NC(=O)c2cccc(c2)n2ncc3c2ccc(c3)Nc2ccccc2F)cc(c1OC)OC
3fj7,[O-]C(=O)[C@H](OP(=O)([O-])[O-])C
3fjg,[O-]C(=O)[C@@H](COP(=O)([O-])[O-])O
3fjz,[O-]C(=O)C[NH2+]CP(=O)([O-])[O-]
3fk1,[O-]C(=O)C[NH2+]CP(=O)([O-])[O-]
3fkt,CC(=O)Nc1ccc(cc1)C[N@@H+]1CC[C@]2(CC1)C(=[NH+]C(=O)N2c1cccc(c1)F)NC1CCCCC1
3fkv,OB(c1cc2c(s1)cccc2)O
3fl5,Oc1c(O)ccc2c1C(=O)c1c(C2=O)c(O)ccc1O
3fl8,CCC[C@@H]1N([NH2+]Cc2c1cccc2)C(=O)/C=C/[C@H]1C[C@H](C[C@H]([C@H]1OC)OC)Cc1c[nH+]c(nc1N)N
3fl9,COc1cc(Cc2c[nH+]c(nc2N)N)cc(c1OC)OC
3fmq,CO[C@@H]1[C@@H](CC[C@@]2([C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)CO2)OC(=O)C=C
3fmr,CO[C@@H]1[C@@H](CC[C@@]2([C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)CO2)OC(=O)NC
3fmz,O=C(N1CCC(CC1)c1ccccc1C(F)(F)F)Nc1ccccc1C(=O)[O-]
3fn0,CC[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)CC(=O)N)[C@H](O)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2c1cccc2)[NH3+])CC(=O)N)Cc1ccccc1)CC(=O)[O-])C
3fnm,[O-]C(=O)[C@@H]([NH3+])[C@@H]1CC(=NO1)Cl
3fnu,O=C(N[C@H]([C@@H](C(=O)N1CSC([C@H]1C(=O)N[C@@H]1[C@H](O)Cc2c1cccc2)(C)C)O)Cc1ccccc1)COc1c(C)cccc1C
3fpd,COc1cc2[nH+]c(nc(c2cc1OC)N[C@@H]1CC[N@H+](CC1)Cc1ccccc1)N1CCC[N@H+](CC1)C
3fpm,C[C@H](c1ccccc1)NC1=C(C(=O)C1=O)Nc1ccncc1
3fq7,Oc1c(C)[nH+]cc(c1CNc1cccc(c1)C(=O)[O-])COP(=O)([O-])[O-]
3fqa,Nc1cccc(c1)C(=O)[O-]
3fqe,Cc1cccc(c1)Nc1nc(ncc1C(=O)N)N[C@@H]1CCCC[C@@H]1[NH3+]
3fqh,OCC(NC(=O)c1ccc2c(c1)c(cn2C)c1cc2c([nH]1)nccc2)(C)C
3fqk,OCCN(S(=O)(=O)C)c1cc2oc(c(c2cc1C1CC1)C(=O)NC)c1ccc(cc1)F
3fql,OCCN(S(=O)(=O)C)c1cc2oc(c(c2cc1C1CC1)C(=O)NC)c1ccc(cc1)F
3fqs,COc1cc(Nc2ncc(c(n2)Nc2ccc3c(n2)NC(=O)C(O3)(C)C)F)cc(c1OC)OC
3fr2,[O-]C(=O)c1cccc2c1n(Cc1ccccc1)c1c2CCCC1
3fr4,[O-]C(=O)c1cccc2c1n(Cc1ccccc1C(F)(F)F)c1c2CCCC1
3fr5,NC(=O)c1cccc(c1)Cn1c2CCCCCc2c2c1c(ccc2)C(=O)[O-]
3frg,COc1cccc(c1)Nc1c(cnc2c1cc(cc2)S(=O)(=O)C)C(=O)N
3frz,CCc1cc(CC[C@@]2(CC(=C(C(=O)O2)Cc2nn3c(n2)nc(cc3C)C)O)C2CCCC2)cc([nH+]1)CC
3fsj,CO[P@@](=O)([C@]([C@H]1SC(=C(N1Cc1cnc(nc1N)C)C)CCO[P@](=O)(OP(=O)([O-])[O-])[O-])(c1ccccc1)O)[O-]
3fsm,CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)CCCNC(=[NH2+])N)CCC(=O)N)[NH2+]C[C@@H](NC(=O)[C@H]([C@H](CC)C)NC(=O)[C@H]([C@H](O)C)NC(=O)C)CCCC
3ft2,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)CCC(=O)[O-])CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH3+])CC(C)C)CCCNC(=O)N)CC(=O)[O-])CC(=O)[O-])C
3ft3,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)CCC(=O)[O-])CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH3+])CC(C)C)Cc1[nH]cnc1)CC(=O)[O-])CC(=O)[O-])C
3ft4,CC(C[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)CCC(=O)[O-])CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH3+])CC(C)C)CCCNC(=[NH2+])N)CC(=O)[O-])CC(=O)[O-])C
3ft5,Nc1nc2CCSCc2c(n1)C
3ft8,O/N=C/1\C[C@H](Cc2c1c(C)nc(n2)N)c1ccc(cc1c1cccnc1)F
3ftq,O[C@@H]1[C@@H](CO[P@@](=O)(O[P@@](=O)(NP(=O)([O-])[O-])[O-])[O-])O[C@H]([C@@H]1O)n1cnc2c1[nH+]c(N)[nH]c2=O
3fts,Oc1ccc(cc1)/C=C/c1cc(O)cc(c1)O
3ftu,Oc1ccc(cc1)CCc1cc(O)cc(c1)O
3ftv,c1ccc(cc1)NCc1cccnc1
3ftw,c1ccc(cc1)NCc1cccnc1
3fty,Nc1[nH+]cccc1OCc1ccccc1
3ftz,Nc1ccccc1OCc1cccnc1
3fu0,Fc1ccc(cc1)C(=O)c1ccncc1
3fu3,Oc1ccc(cc1)c1csc([nH+]1)N
3fu5,[NH3+]Cc1ccc(s1)c1cccs1
3fu6,[NH3+]Cc1ccc(cc1)c1cccs1
3fuc,O=c1[nH]c(N)[nH+]c2c1[nH]cc2CCCCC(P(=O)([O-])[O-])(F)F
3fud,C[NH2+]Cc1ccccc1c1cccs1
3fue,Clc1ccc2c(c1)cc[nH]2
3fuf,Fc1ccc2c(c1)cc[nH]2
3fuh,Oc1ccc2c(c1)cc[nH]2
3fui,C1CC[C@@H]([NH2+]1)COc1ccc(cc1)NCc1ccccc1
3fuj,c1[nH]c2c(c1)cc(cc2)OCC[NH+]1CCCC1
3fuk,[O-]C(=O)[C@@H]1CC[N@@H+](CC1)CCOc1ccc2c(c1)cc[nH]2
3ful,O=C(c1ccncc1)c1ccc(cc1)OCC[NH+]1CCCC1
3fum,O[C@@H](c1ccncc1)c1ccc(cc1)OCC[NH+]1CCCC1
3fun,O=C(c1ccc(cc1)c1cscc1)c1ccc(cc1)OC[C@H]1CCC[NH2+]1
3fup,N#CCC(=O)N1CC[C@H]([C@H](C1)N(c1ncnc2c1cc[nH]2)C)C
3fur,Clc1ccc(c(c1)Cl)S(=O)(=O)Nc1cc(Cl)c(c(c1)Cl)Oc1cnc2c(c1)cccc2
3fuz,[O-]C(=O)CC[C@@H](C(=O)[O-])[NH3+]
3fv1,C[NH2+][C@@H]1[C@H](O)CO[C@H]2[C@@H]1O[C@@](C2)(C[C@@H](C(=O)[O-])[NH3+])C(=O)[O-]
3fv2,[O-]C(=O)[C@H](C[C@@]1(C[C@@H]2[C@H](O1)[C@H](O)[C@@H](CO2)O)C(=O)[O-])[NH3+]
3fv3,CC(C[C@@H]([C@H](CC(=O)N[C@H](C(=O)N[C@H]([C@H](CC(=O)[O-])O)CC(C)C)C)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C)C
3fv7,COC(=O)Nc1ccn2c(c1)cc(c2N[C@H](C([SH2](=O)[O-])(C)C)C(=O)[O-])C(=O)[O-]
3fv8,C=CC[NH+]1CCN(CC1)c1c(Cl)cccc1NC(=O)c1ccc(o1)Br
3fvg,[O-]C(=O)[C@H](C[C@]1(O[C@H]2[C@@H](C1)OCCC2)C(=O)[O-])[NH3+]
3fvh,OC[C@@H](C(=O)N[C@@H]([C@H](OP(=O)([O-])[O-])C)C(=O)N[C@H](C(=O)N)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)Cc1[nH]cnc1
3fvk,O[C@@H]1CO[C@H]2[C@@H](C1)O[C@@](C2)(C[C@@H](C(=O)[O-])[NH3+])C(=O)[O-]
3fvl,OCC(=O)C[C@H](C(=O)[O-])Cc1ccccc1
3fvn,[O-]C(=O)[C@H](C[C@@]1(C[C@@H]2[C@H](O1)[C@H](O)CCO2)C(=O)[O-])[NH3+]
3fw3,CC[NH2+][C@H]1C[C@H](C)S(=O)(=O)c2c1cc(s2)S(=O)(=O)N
3fw4,Oc1ccccc1O
3fwv,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])Cc1ccccc1)C(C)C)CCC(=O)[O-])CCC(=O)[O-])NC(=O)C
3fx6,[O-][N+](=O)CC(C[C@H](C(=O)[O-])Cc1ccccc1)(O)O
3fxb,[O-]C(=O)[C@@H]1CCNC(=[NH+]1)C
3fxv,Cc1cc(ccc1c1ccc2c(c1)n(C)cc2C(=O)[O-])OCc1c(onc1c1c(Cl)cncc1Cl)C(C)C
3fxw,Fc1ccccc1c1nccc(c1)c1[nH]c2c(c1)c(=O)[nH]cc2
3fxz,c1ccc(cc1)[N-]Cc1cccc[nH+]1.Oc1ccc2c(c1)c1c3C(=O)NC(=O)c3c3c(c1[nH]2)ncc(c3)F.C#[O+].[Cl-].[Ru+2]
3fy0,[cH-]1cccc1.Oc1ccc2c(c1)c1c3C(=O)NC(=O)c3c3c(c1[nH]2)nccc3.C#[O+].[Ru+2]
3fyj,C[C@@H]1CNc2c(C(=O)N1)sc1c2c2ccc(nc2cc1)c1ccc(nc1)C
3fyk,COc1cc2c3NC[C@H](NC(=O)c3sc2cc1)C[NH3+]
3fyz,OCc1cc2n(c1N[C@H]([C@@]([SH2](=O)[O-])(COC(=O)N)C)C(=O)[O-])ccc(c2)C(=O)N
3fz1,COc1cc2c3NC[C@H](NC(=O)c3sc2cc1)C[NH3+]
3fzc,OCc1cc2n(c1N[C@H]([C@@]([SH2](=O)[O-])(COC(=O)NCC[NH3+])C)C(=O)[O-])cccc2
3fzn,CO[P@](=O)([C@](c1sc(c([n+]1Cc1cnc(nc1N)C)C)CCO[P@](=O)(OP(=O)([O-])[O-])[O-])(c1ccccc1)O)[O-]
3fzr,O=C1Nc2c(C1)cc(cc2)Nc1ncc(c(n1)NCc1ccccc1N(S(=O)(=O)C)C)C(F)(F)F
3fzs,O=C(Nc1cc(nn1c1ccc(cc1)C)C(C)(C)C)Nc1ccc(c2c1cccc2)OCCN1CCOCC1
3fzt,O=C(Nc1cc(nn1c1ccc(cc1)C)C(C)(C)C)Nc1[nH]nc(c1)COc1cccnc1
3fzy,[O-]P(=O)(O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H]([C@@H]([C@@H]1OP(=O)([O-])[O-])O[P@](=O)(O)[O-])OP(=O)([O-])[O-])[O-]
3g08,CCCCCCCCCCCCCCCCCCCCCCCC(=O)N[C@H]([C@@H]([C@@H](CCCCC)O)O)CO[C@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O
3g0b,N#Cc1ccccc1Cn1c(cc(=O)n(c1=O)C)N1CCC[C@H](C1)[NH3+]
3g0c,Clc1ccccc1Cn1c([nH+]c2c1c(=O)n(C)c(=O)n2C)N1CC[NH2+]CC1
3g0d,N#Cc1ccccc1Cn1c([nH+]c2c1c(=O)n(C)c(=O)n2C)N1CCC[C@H](C1)[NH3+]
3g0e,Fc1ccc2c(c1)/C(=C/c1[nH]c(c(c1C)C(=O)N)C)/C(=O)N2
3g0f,Fc1ccc2c(c1)/C(=C/c1[nH]c(c(c1C)C(=O)N)C)/C(=O)N2
3g0g,N#Cc1ccccc1Cn1c(ncc(c1=O)Br)N1CCC[C@H](C1)[NH3+]
3g0i,CCCC(C(=O)N)CCC
3g0w,N#Cc1ccc(c(c1Cl)C)/N=C/1\O[C@H]([C@H]2N1CC[C@@H]2O)C(F)(F)F
3g15,O[C@]1(OCC[N+](C1)(C)C)c1ccc(cc1)c1ccc(cc1)[C@]1(O)OCC[N+](C1)(C)C
3g19,CC(C[C@@H](C(=O)N[C@H](C(=O)[O-])CC(C)C)NC(=O)[C@H](CC(C)C)[NH3+])C
3g1d,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1ccc(=O)[nH]c1=O)COP(=O)([O-])[O-]
3g1m,O=C(N1CCC(CC1)c1onc(n1)c1cccs1)Cc1cccs1
3g1v,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cc(F)c(=O)[nH]c1=O)COP(=O)([O-])[O-]
3g2h,OC[C@H]1O[C@@H](n2nnc(c2)c2ccccc2)[C@@H]([C@H]([C@@H]1O)O)O
3g2i,OC[C@H]1O[C@@H](n2nnc(c2)CO)[C@@H]([C@H]([C@@H]1O)O)O
3g2j,OCC(=O)N[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
3g2k,OC[C@H]1O[C@@H](n2nnc(c2)c2ccc3c(c2)cccc3)[C@@H]([C@H]([C@@H]1O)O)O
3g2l,OC[C@H]1O[C@@H](n2nnc(c2)c2cccc3c2cccc3)[C@@H]([C@H]([C@@H]1O)O)O
3g2n,OC[C@H]1O[C@@H](NC(=O)c2ccccc2)[C@@H]([C@H]([C@@H]1O)O)O
3g2s,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)[C@H](CC)C)C(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C[NH3+])Cc1ccccc1)CO)CC(=O)[O-])CC(=O)[O-]
3g2t,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])C)[C@H](CC)C)C(C)C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](COP(=O)([O-])[O-])[NH3+])CC(=O)[O-])CC(=O)[O-]
3g2u,OC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCC(=O)[O-])CC(C)C)CC(C)C)CC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])[NH3+]
3g2v,[O-]C(=O)CC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CCC(=O)[O-])CC(C)C)CC(C)C)CC(=O)[O-])NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)[O-])[NH3+])CC(=O)[O-])COP(=O)([O-])[O-])CC(=O)[O-]
3g2w,CSCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)[O-])CC(C)C)CO)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[NH3+])CC(C)C)CC(=O)[O-])CC(=O)[O-])CCC(=O)[O-])CC(C)C
3g2y,CCc1c(C)[nH]n(c1=O)c1nnn[nH]1
3g2z,[OH+]=C1CCCC(=C1)Nc1nnn[nH]1
3g30,[O-]C(=O)[C@H]1C[C@H]1C(=O)Nc1cc(F)ccc1F
3g31,[O-]C(=O)[C@H](N1C(=O)[C@@H]2[C@H](C1=O)[C@H]1C[C@@H]2CC1)C
3g32,O=C1N(CCc2n[nH]nn2)C(=O)c2c1cccc2
3g34,O=c1n(cnc2c1c1CCCCc1s2)Cc1n[nH]nn1
3g35,Fc1cccc(c1)C(=O)Nc1cccc(c1)c1n[nH]nn1
3g3d,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1cc(F)c(=O)[nH]c1=O)COP(=O)([O-])[O-]
3g3m,O[C@@H]1[C@H](O)[C@H](O[C@H]1n1c(=O)[nH]c(=O)c(c1I)F)COP(=O)([O-])[O-]
3g3n,CSc1nc2ccccc2c(=O)n1c1c(F)cccc1F
3g3r,OP(NP(OP(O)(O)O)(O)O)(O)O
3g42,C#CCOc1ccc(cc1)S(=O)(=O)N[C@@H](C(=O)[O-])Cc1c[nH]c2c1cc(C)cc2
3g45,[O-][N+](=O)c1cccc(c1)c1cc(Cc2ccncc2)cc2c1nccc2
3g4f,C/C(=C(\CO[P@](=O)(OP(=O)([O-])[O-])[O-])/F)/CC/C=C(/CCC=C(C)C)\C
3g4g,[O-][N+](=O)c1cccc(c1)n1c(=O)n(Cc2ccncc2)c(=O)c2c1nccc2
3g4i,[O-][N+](=O)c1cccc(c1)n1c(=O)n(Cc2ccncc2)c(=O)c2c1nccc2
3g4k,COc1ccc(cc1OC1CCCC1)[C@@H]1CNC(=O)C1
3g4l,FC(Oc1ccc(cc1OCC1CC1)C(=O)Nc1c(Cl)cncc1Cl)F
3g58,[O-][N+](=O)c1cccc(c1)c1cc(Cc2ccncc2)cc2c1nccc2
3g5d,OCCN1CCN(CC1)c1cc(nc(n1)C)Nc1ncc(s1)C(=O)Nc1c(C)cccc1Cl
3g5k,CCCCC[C@@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C)CC(=O)NO
3g5v,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)[O-])CS)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CS)[NH3+])C)CC(=O)[O-])CO)Cc1ccc(cc1)O)CCC(=O)[O-])CCSC)CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC[NH+]=C(N)N
3g5y,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)[O-])CS)NC(=O)[C@@H](NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CS)[NH3+])C)CC(=O)[O-])CO)Cc1ccc(cc1)O)CCC(=O)[O-])CCSC)CCC(=O)[O-])CCC(=O)[O-])CC(=O)[O-])CCC[NH+]=C(N)N
3g6g,COc1ccc(cc1)Nc1ncnc(n1)c1cccnc1Nc1cc(ccc1C)NC(=O)c1ccc(cc1)C[NH+]1CCN(CC1)C
3g6h,COc1cc(Nc2ncnc(n2)c2cccnc2Nc2cc(ccc2C)NC(=O)c2cccc(c2)C(F)(F)F)cc(c1OC)OC
3g6m,Cn1cnc2c1c(=O)n(C)c(=O)n2C
3g6z,Cc1cc(Cl)c(c(c1)Cl)OCCOc1ccc(cc1)C1=C([C@@H]2N[C@H](C1)C[NH2+]C2)C(=O)N(C1CC1)Cc1cccc(c1C)C
3g70,Clc1cccc(c1Cl)CN(C(=O)C1=C(C[C@H]2[NH2+][C@@H]1C[NH2+]C2)c1ccc(cc1)/C=C\COc1c(F)ccc(c1Cl)F)C1CC1
3g72,Clc1cccc(c1Cl)CN(C(=O)C1=C(C[C@@H]2[NH2+][C@H]1C[NH2+]C2)c1ccc(cc1)CCCOc1c(F)ccc(c1Cl)F)C1CC1
3g76,CO[C@@H]([C@@H](C(=O)N1CCC[C@H]1Cn1nnnc1Sc1ccccc1)NC(=O)[C@@H]([NH2+]C)C)C
3g7l,[NH3+]CCCC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O)CO)CCCC[N+](C)(C)C)CCC[NH+]=C(N)N)C)[C@H](O)C)CCC(=O)N)[NH3+]
3g86,Fc1ccc2c(c1)c(O)c(c(=O)n2Cc1ccc(cc1)F)C1=CS(=O)(=O)c2c(N1)ccc(c2)NS(=O)(=O)C
3g8e,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)[n+]1cccc(c1)/C=C/C(=O)NCCCCC1CCN(CC1)C(=O)c1ccccc1
3g8i,CO[C@H](C(=O)[O-])Cc1ccc(c2c1scc2)OCCc1nc(oc1C)c1ccccc1
3g8o,N#Cc1ccc(cc1C(F)(F)F)N([C@H](C(=O)N(C)C)C)CC(F)(F)F
3g90,O/N=C\1/C(=O)N(c2c1cc(F)cc2)Cc1cc(F)cc2c1OCOC2
3g9e,CO[C@H](C(=O)[O-])Cc1ccc(c2c1scc2)OCCc1nc(oc1C)c1ccccc1
3g9l,O/N=C\1/c2c(cccc2N(C1=O)Cc1cc(F)cc2c1OCOC2)/C=C/c1ccccc1
3g9n,O/N=C/1\C(=O)N(c2c1c(ccc2)c1ccccc1)Cc1cc(F)cc2c1OCOC2
3ga5,OC[C@H](CO[C@@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)O)O
3gb2,Cc1nnc(o1)c1ccc2c(c1)c(co2)c1ccc(cc1)[S@@](=O)C
3gba,C[NH2+][C@@H]1[C@H](O)CO[C@H]2[C@@H]1O[C@@](C2)(C[C@@H](C(=O)[O-])[NH3+])C(=O)[O-]
3gbb,[O-]C(=O)[C@H](C[C@]1(O[C@H]2[C@@H](C1)OCCC2)C(=O)[O-])[NH3+]
3gbe,OC[C@H]1[NH2+]C[C@@H]([C@H]([C@@H]1O)O)O
